"Name","Operating System","Display","Camera","Battery","Special Features""Mobile Phones",,,,,,,,
"Samsung Galaxy M30 128GB","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","6.4 inches (16.26 cm) bezel-less display with waterdrop notch","13 + 5 + 5 MP Triple Rear Cameras 16 MP Front Camera","5000 mAh battery with Fast Charging","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Infinix Smart 3 Plus","Android v9.0 (Pie)","6.21 inches (15.77 cm) bezel-less display with waterdrop notch","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","3500 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Infinix Hot 7 Pro","Android v9.0 (Pie)","6.19 inches (15.72 cm) bezel-less display with notch","13 + 2 MP Dual Rear Cameras 13 + 2 MP Dual Front Cameras","4000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Apple iPhone 7 Plus Price","iOS v10 Upgradable to v11.2","5.5 inches (13.97 cm) display Oleophobic coating Protection","12 + 12 MP Dual Rear Cameras 7 MP Front Camera","2900 mAh battery","Front Fingerprint Sensor No 3.5 mm headphone jack present",,,
"Infinix S4","Android v9.0 (Pie)","6.21 inches (15.77 cm) bezel-less display with waterdrop notch","13 + 8 + 2 MP Triple Rear Cameras 32 MP Front Camera","4000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Xiaomi Redmi Go 16GB","Android v8.1 (Oreo)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","3000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Xiaomi Redmi Note 7 64GB","Android v9.0 (Pie)","6.3 inches (16 cm) bezel-less display with waterdrop notch Gorilla Glass 5 Protection","12 + 2 MP Dual Rear Cameras 13 MP Front Camera","4000 mAh battery with Quick Charging v4.0","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Oppo A7","Android v8.1 (Oreo)","6.2 inches (15.75 cm) bezel-less display with waterdrop notch Gorilla Glass 5 Protection","13 + 2 MP Dual Rear Cameras 16 MP Front Camera","4230 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Honor 20 Lite","Android v9.0 (Pie)","6.21 inches (15.77 cm) bezel-less display with waterdrop notch","24 + 8 + 2 MP Triple Rear Cameras 32 MP Front Camera","3400 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Apple iPhone 6s Plus Price","iOS v9 Upgradable to v11.2","5.5 inches (13.97 cm) display Oleophobic coating Protection","12 MP Rear Camera 5 MP Front Camera","2750 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Nokia 5.1 Plus","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","5.86 inches (14.88 cm) bezel-less display with notch","13 + 5 MP Dual Rear Cameras 8 MP Front Camera","3060 mAh battery with Fast Charging","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Asus Zenfone Max M1","Android v8.0 (Oreo)","5.45 inches (13.84 cm) bezel-less display","13 MP Rear Camera 8 MP Front Camera","4000 mAh battery with Fast Charging","Rear Fingerprint Sensor which unlocks in 0.3 seconds Face Unlock 3.5 mm headphone jack present",,,
"Asus Zenfone 6Z","Android v9.0 (Pie)","6.4 inches (16.26 cm) bezel-less display Gorilla Glass 5 Protection","48 + 13 MP Dual Rear Cameras 48 + 13 MP Dual Front Cameras","5000 mAh battery with Quick Charging v4.0","Rear Fingerprint Sensor which unlocks in 0.3 seconds Face Unlock 3.5 mm headphone jack present",,,
"Honor 9N 128GB","Android v8.0 (Oreo)","5.84 inches (14.83 cm) bezel-less display with notch","13 + 2 MP Dual Rear Cameras 16 MP Front Camera","3000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Oppo F11 Pro 128GB","Android v9.0 (Pie)","6.5 inches (16.51 cm) bezel-less display Gorilla Glass 5 Protection","48 + 5 MP Dual Rear Cameras 16 MP Front Camera","4000 mAh battery with VOOC Charging v3.0","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Samsung Galaxy A50 6GB RAM","Android v9.0 (Pie)","6.4 inches (16.26 cm) bezel-less display with waterdrop notch Gorilla Glass 5 Protection","25 + 5 + 8 MP Triple Rear Cameras 25 MP Front Camera","4000 mAh battery with Fast Charging","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Oppo Reno 10x Zoom Edition","Android v9.0 (Pie)","6.6 inches (16.76 cm) bezel-less display Gorilla Glass 5 Protection","48 + 13 + 8 MP Triple Rear Cameras 16 MP Front Camera","4065 mAh battery with VOOC Charging v3.0","On-screen Fingerprint Sensor No 3.5 mm headphone jack present",,,
"Asus Zenfone Lite L1","Android v8.0 (Oreo)","5.45 inches (13.84 cm) bezel-less display","13 MP Rear Camera 5 MP Front Camera","3000 mAh battery","No Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Apple iPhone 6S Plus 32GB Price","iOS v9 Upgradable to v11.2","5.5 inches (13.97 cm) display Oleophobic coating Protection","12 MP Rear Camera 5 MP Front Camera","2750 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Vivo V11","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","6.41 inches (16.28 cm) bezel-less display with waterdrop notch Gorilla Glass 5 Protection","12 + 5 MP Dual Rear Cameras 25 MP Front Camera","3400 mAh battery with Fast Charging","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Infinix Hot 7","Android v9.0 (Pie)","6.19 inches (15.72 cm) bezel-less display with notch","13 + 2 MP Dual Rear Cameras 13 + 2 MP Dual Front Cameras","4000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Vivo Z5x","Android v9.0 (Pie)","6.53 inches (16.59 cm) bezel-less display with punch-hole display","16 + 8 + 2 MP Triple Rear Cameras 16 MP Front Camera","5000 mAh battery with Fast Charging","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Honor 8C","Android v8.1 (Oreo)","6.26 inches (15.9 cm) bezel-less display with notch","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","4000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Honor Play 7","Android v8.1 (Oreo)","5.45 inches (13.84 cm) bezel-less display","13 MP Rear Camera 5 MP Front Camera","3020 mAh battery","No Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Samsung Galaxy S10","Android v9.0 (Pie)","6.1 inches (15.49 cm) bezel-less display with punch-hole display Gorilla Glass 5 Protection","12 + 12 + 16 MP Triple Rear Cameras 10 MP Front Camera","3400 mAh battery with Fast Charging Wireless Charging","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Oppo A5","Android v8.1 (Oreo)","6.2 inches (15.75 cm) bezel-less display with notch Gorilla Glass 5 Protection","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","4230 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Xiaomi Redmi Note 8 Pro","Android v9.0 (Pie)","6.39 inches (16.23 cm) bezel-less display","64 + 5 + 2 MP Triple Rear Cameras 25 MP Front Camera","4000 mAh battery with Fast Charging","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Samsung Galaxy M10 32GB","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","6.22 inches (15.8 cm) bezel-less display with waterdrop notch","13 + 5 MP Dual Rear Cameras 5 MP Front Camera","3400 mAh battery","No Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Mobile Phones",,,,,,,,
"Vivo U1","Android v8.1 (Oreo)","6.2 inches (15.75 cm) bezel-less display with waterdrop notch","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","4030 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Nokia 6 2018","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","5.5 inches (13.97 cm) display Gorilla Glass 5 Protection","16 MP Rear Camera 8 MP Front Camera","3000 mAh battery with Fast Charging, charges upto 50% in 30 minutes Wireless Charging","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Vivo Y91i","Android v8.1 (Oreo)","6.22 inches (15.8 cm) bezel-less display with waterdrop notch","13 MP Rear Camera 8 MP Front Camera","4030 mAh battery","No Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Huawei Y9 Prime 2019","Android v9.0 (Pie)","6.59 inches (16.74 cm) bezel-less display","16 + 8 + 2 MP Triple Rear Cameras 16 MP Front Camera","4000 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Apple iPhone SE 32GB","iOS v10 Upgradable to v11.2","4.0 inches (10.16 cm) display Oleophobic coating,Scratch-resistant glass Protection","12 MP Rear Camera 1.2 MP Front Camera","1642 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Oppo F9 Pro","Android v8.1 (Oreo)","6.3 inches (16 cm) bezel-less display with waterdrop notch Gorilla Glass 5 Protection","16 + 2 MP Dual Rear Cameras 25 MP Front Camera","3500 mAh battery with Super VOOC Charging, charges upto 50% in 30 minutes","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Xiaomi Black Shark 2","Android v9.0 (Pie)","6.39 inches (16.23 cm) bezel-less display","48 + 12 MP Dual Rear Cameras 20 MP Front Camera","4000 mAh battery with Quick Charging v4.0, charges upto 60% in 30 minutes","On-screen Fingerprint Sensor No 3.5 mm headphone jack present",,,
"Huawei P30 Pro","Android v9.0 (Pie)","6.47 inches (16.43 cm) bezel-less display with waterdrop notch","40 + 20 + 8 MP Triple Rear Cameras 32 MP Front Camera","4200 mAh battery with Super Charging, charges upto 70% in 30 minutes Wireless Charging","On-screen Fingerprint Sensor Face Unlock No 3.5 mm headphone jack present",,,
"Oppo A3s","Android v8.1 (Oreo)","6.2 inches (15.75 cm) bezel-less display with notch Gorilla Glass 5 Protection","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","4230 mAh battery","No Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Vivo Y81","Android v8.1 (Oreo)","6.22 inches (15.8 cm) bezel-less display with notch","13 MP Rear Camera 5 MP Front Camera","3260 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Xiaomi Redmi S2","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","5.99 inches (15.21 cm) bezel-less display","12 + 5 MP Dual Rear Cameras 16 MP Front Camera","3080 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Vivo Y91 3GB RAM","Android v8.1 (Oreo)","6.22 inches (15.8 cm) bezel-less display with waterdrop notch","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","4030 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Oppo A5s 3GB RAM","Android v8.1 (Oreo)","6.2 inches (15.75 cm) bezel-less display with waterdrop notch Gorilla Glass 5 Protection","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","4230 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Vivo Y95","Android v8.1 (Oreo)","6.22 inches (15.8 cm) bezel-less display with waterdrop notch Corning Gorilla Glass Protection","13 + 2 MP Dual Rear Cameras 20 MP Front Camera","4030 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Samsung Galaxy A60","Android v9.0 (Pie)","6.3 inches (16 cm) bezel-less display with notch Gorilla Glass 5 Protection","32 + 5 + 8 MP Triple Rear Cameras 16 MP Front Camera","3500 mAh battery with Fast Charging","Rear Fingerprint Sensor No 3.5 mm headphone jack present",,,
"Vivo Y93","Android v8.1 (Oreo)","6.22 inches (15.8 cm) bezel-less display with waterdrop notch","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","4030 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Samsung Guru Music 2 SM-B310E Price","2.0 inches (5.08 cm) display","800 mAh battery","3.5 mm headphone jack present",,,,,
"Realme C1 2019","Android v8.1 (Oreo)","6.2 inches (15.75 cm) bezel-less display with notch Corning Gorilla Glass Protection","13 + 2 MP Dual Rear Cameras 5 MP Front Camera","4230 mAh battery","No Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Honor 9 Lite","Android v8.0 (Oreo)","5.65 inches (14.35 cm) bezel-less display","13 + 2 MP Dual Rear Cameras 13 + 2 MP Dual Front Cameras","3000 mAh battery","Rear Fingerprint Sensor which unlocks in 0.25 seconds Face Unlock 3.5 mm headphone jack present",,,
"Samsung Galaxy A2 Core","Android v9.0 (Pie)","5.0 inches (12.7 cm) display","5 MP Rear Camera 5 MP Front Camera","2600 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Vivo V9","Android v8.1 (Oreo)","6.3 inches (16 cm) bezel-less display with notch Corning Gorilla Glass Protection","16 + 5 MP Dual Rear Cameras 24 MP Front Camera","3260 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"OnePlus 6T 8GB RAM","Android v9.0 (Pie)","6.41 inches (16.28 cm) bezel-less display with waterdrop notch Gorilla Glass 5 Protection","16 + 20 MP Dual Rear Cameras 16 MP Front Camera","3700 mAh battery with Dash Charging, charges upto 50% in 28 minutes","On-screen Fingerprint Sensor which unlocks in 0.34 seconds Face Unlock No 3.5 mm headphone jack present",,,
"Xiaomi Mi CC9","Android v9.0 (Pie)","6.39 inches (16.23 cm) bezel-less display with waterdrop notch Gorilla Glass 5 Protection","48 + 8 + 2 MP Triple Rear Cameras 32 MP Front Camera","4030 mAh battery with Quick Charging v4.0","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Asus Zenfone Max Pro M1 6GB RAM","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","5.99 inches (15.21 cm) bezel-less display","16 + 5 MP Dual Rear Cameras 16 MP Front Camera","5000 mAh battery","Rear Fingerprint Sensor which unlocks in 0.3 seconds Face Unlock 3.5 mm headphone jack present",,,
"Samsung Galaxy J6","Android v8.0 (Oreo)","5.6 inches (14.22 cm) bezel-less display","13 MP Rear Camera 8 MP Front Camera","3000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Vivo V17","Android v9.0 (Pie)","6.39 inches (16.23 cm) bezel-less display Corning Gorilla Glass Protection","24 + 8 + 5 + 2 MP Quad Rear Cameras 16 + 2 MP Dual Front Cameras","4000 mAh battery with Fast Charging","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Honor 9N","Android v8.0 (Oreo)","5.84 inches (14.83 cm) bezel-less display with notch","13 + 2 MP Dual Rear Cameras 16 MP Front Camera","3000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Apple iPhone SE 128GB","iOS v10 Upgradable to v11.2","4.0 inches (10.16 cm) display Oleophobic coating,Scratch-resistant glass Protection","12 MP Rear Camera 1.2 MP Front Camera","1642 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Xiaomi Redmi Note 5 Pro 6GB RAM","Android v7.1.2 (Nougat) Upgradable to v9.0 (Pie)","5.99 inches (15.21 cm) bezel-less display Corning Gorilla Glass Protection","12 + 5 MP Dual Rear Cameras 20 MP Front Camera","4000 mAh battery with Quick Charging v2.0","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"LG W10","Android v9.0 (Pie)","6.19 inches (15.72 cm) bezel-less display with notch","13 + 5 MP Dual Rear Cameras 8 MP Front Camera","4000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Honor 10 Lite","Android v9.0 (Pie)","6.21 inches (15.77 cm) bezel-less display with waterdrop notch","13 + 2 MP Dual Rear Cameras 24 MP Front Camera","3400 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Asus Zenfone Max Pro M2","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","6.26 inches (15.9 cm) bezel-less display with notch Gorilla Glass 5 Protection","12 + 5 MP Dual Rear Cameras 13 MP Front Camera","5000 mAh battery","Rear Fingerprint Sensor which unlocks in 0.3 seconds Face Unlock 3.5 mm headphone jack present",,,
"Xiaomi Redmi Note 5","Android v7.1.2 (Nougat) Upgradable to v8.1 (Oreo)","5.99 inches (15.21 cm) bezel-less display Corning Gorilla Glass Protection","12 MP Rear Camera 5 MP Front Camera","4000 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Nokia 8.1","Android v9.0 (Pie)","6.18 inches (15.7 cm) bezel-less display with notch Gorilla Glass 5 Protection","12 + 13 MP Dual Rear Cameras 20 MP Front Camera","3500 mAh battery with Fast Charging","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Realme 2","Android v8.1 (Oreo)","6.2 inches (15.75 cm) bezel-less display with notch Gorilla Glass 5 Protection","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","4230 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Poco F1 128GB","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","6.18 inches (15.7 cm) bezel-less display with notch Corning Gorilla Glass Protection","12 + 5 MP Dual Rear Cameras 20 MP Front Camera","4000 mAh battery with Quick Charging v3.0","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Samsung Galaxy Note 10","Android v9.0 (Pie)","6.3 inches (16 cm) bezel-less display with punch-hole display Gorilla Glass 5 Protection","12 + 12 + 16 MP Triple Rear Cameras 10 MP Front Camera","3500 mAh battery with Fast Charging Wireless Charging","On-screen Fingerprint Sensor Face Unlock No 3.5 mm headphone jack present",,,
"Asus Zenfone 6 2018","Android v8.1 (Oreo)","6.4 inches (16.26 cm) bezel-less display with notch","12 + 8 + 5 MP Triple Rear Cameras 8 MP Front Camera","3300 mAh battery with Fast Charging","Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Asus Zenfone Max M2","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","6.26 inches (15.9 cm) bezel-less display with notch","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","4000 mAh battery","Rear Fingerprint Sensor which unlocks in 0.3 seconds Face Unlock 3.5 mm headphone jack present",,,
"Honor 8X","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","6.5 inches (16.51 cm) bezel-less display with notch","20 + 2 MP Dual Rear Cameras 16 MP Front Camera","3750 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Mobile Phones",,,,,,,,
"Samsung Galaxy J7 Prime Price","Android v6.0.1 (Marshmallow) Upgradable to v8.0 (Oreo)","5.5 inches (13.97 cm) display","13 MP Rear Camera 8 MP Front Camera","3300 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Poco F2","Android v9.0 (Pie)","6.3 inches (16 cm) bezel-less display Corning Gorilla Glass Protection","16 + 8 + 5 MP Triple Rear Cameras 20 MP Front Camera","4100 mAh battery with Fast Charging","Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Xiaomi Redmi Y2 64GB","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","5.99 inches (15.21 cm) bezel-less display","12 + 5 MP Dual Rear Cameras 16 MP Front Camera","3080 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Vivo Z5","Android v9.0 (Pie)","6.38 inches (16.21 cm) bezel-less display with waterdrop notch","48 + 8 + 2 MP Triple Rear Cameras 32 MP Front Camera","4500 mAh battery with Fast Charging, charges upto 50% in 30 minutes","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Apple iPhone XI","iOS v13.0","5.8 inches (14.73 cm) bezel-less display with notch Oleophobic coating Protection","14 + 12 + 12 MP Triple Rear Cameras 10 MP Front Camera","4000 mAh battery Wireless Charging","No Fingerprint Sensor Face Unlock No 3.5 mm headphone jack present",,,
"Samsung E1200 Price","1.5 inches (3.81 cm) display","800 mAh battery","No 3.5 mm headphone jack present",,,,,
"Samsung Galaxy J8 2018","Android v8.0 (Oreo) Upgradable to v9.0 (Pie)","6.0 inches (15.24 cm) bezel-less display","16 + 5 MP Dual Rear Cameras 16 MP Front Camera","3500 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Apple iPhone XS Max","iOS v12.0","6.5 inches (16.51 cm) bezel-less display with notch Oleophobic coating Protection","12 + 12 MP Dual Rear Cameras 7 MP Front Camera","3174 mAh battery with Fast Charging, charges upto 50% in 30 minutes Wireless Charging","No Fingerprint Sensor Face Unlock No 3.5 mm headphone jack present",,,
"Oppo A9","Android v9.0 (Pie)","6.53 inches (16.59 cm) bezel-less display with waterdrop notch Gorilla Glass 5 Protection","16 + 2 MP Dual Rear Cameras 16 MP Front Camera","4020 mAh battery with Fast Charging","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
